customer_id,phone 
1190,21353713
1191,21362732
1192,21371751
1193,21380770
1194,21389789
1195,21398808
1196,21407827
1197,21416846
1198,21425865
1199,21434884
1200,21443903
1201,21452922
1202,21461941
1203,21470960
1204,21479979
1205,21488998
1206,21498017
1207,21507036
1208,21516055
1209,21525074
1210,21534093
1211,21543112
1212,21552131
1213,21561150
1214,21570169
1215,21579188
1216,21588207
1217,21597226
1218,21606245
1219,21615264
1220,21624283
1221,21633302
1222,21642321
1223,21651340
1224,21660359
1225,21669378
1226,21678397
1227,21687416
1228,21696435
1229,21705454
1230,21714473
1231,21723492
1232,21732511
1233,21741530
1234,21750549
1235,21759568
1236,21768587
1237,21777606
1238,21786625
1239,21795644
1240,21804663
1241,21813682
1242,21822701
1243,21831720
1244,21840739
1245,21849758
1246,21858777
1247,21867796
1248,21876815
1249,21885834
1250,21894853
1251,21903872
1252,21912891
1253,21921910
1254,21930929
1255,21939948
1256,21948967
1257,21957986
1258,21967005
1259,21976024
1260,21985043
1261,21994062
1262,22003081
1263,22012100
1264,22021119
1265,22030138
1266,22039157
1267,22048176
1268,22057195
1269,22066214
1270,22075233
1271,22084252
1272,22093271
1273,22102290
1274,22111309
1275,22120328
1276,22129347
1277,22138366
1278,22147385
1279,22156404
1280,22165423
1281,22174442
1282,22183461
1283,22192480
1284,22201499
1285,22210518
1286,22219537
1287,22228556
1288,22237575
1289,22246594
1290,22255613
1291,22264632
1292,22273651
1293,22282670
1294,22291689
1295,22300708
1296,22309727
1297,22318746
1298,22327765
1299,22336784
1300,22345803
1301,22354822
1302,22363841
1303,22372860
1304,22381879
1305,22390898
1306,22399917
1307,22408936
1308,22417955
1309,22426974
1310,22435993
1311,22445012
1312,22454031
1313,22463050
1314,22472069
1315,22481088
1316,22490107
1317,22499126
1318,22508145
1319,22517164
1320,22526183
1321,22535202
1322,22544221
1323,22553240
1324,22562259
1325,22571278
1326,22580297
1327,22589316
1328,22598335
1329,22607354
1330,22616373
1331,22625392
1332,22634411
1333,22643430
1334,22652449
1335,22661468
1336,22670487
1337,22679506
1338,22688525
1339,22697544
1340,22706563
1341,22715582
1342,22724601
1343,22733620
1344,22742639
1345,22751658
1346,22760677
1347,22769696
1348,22778715
1349,22787734
1350,22796753
1351,22805772
1352,22814791
1353,22823810
1354,22832829
1355,22841848
1356,22850867
1357,22859886
1358,22868905
1359,22877924
1360,22886943
1361,22895962
1362,22904981
1363,22914000
1364,22923019
1365,22932038
1366,22941057
1367,22950076
1368,22959095
1369,22968114
1370,22977133
1371,22986152
1372,22995171
1373,23004190
1374,23013209
1375,23022228
1376,23031247
1377,23040266
1378,23049285
1379,23058304
1380,23067323
1381,23076342
1382,23085361
1383,23094380
1384,23103399
1385,23112418
1386,23121437
1387,23130456
1388,23139475
1389,23148494
1390,23157513
1391,23166532
1392,23175551
1393,23184570
1394,23193589
1395,23202608
1396,23211627
1397,23220646
1398,23229665
1399,23238684
1400,23247703
1401,23256722
1402,23265741
1403,23274760
1404,23283779
1405,23292798
1406,23301817
1407,23310836
1408,23319855
1409,23328874
1410,23337893
1411,23346912
1412,23355931
1413,23364950
1414,23373969
1415,23382988
1416,23392007
1417,23401026
1418,23410045
1419,23419064
1420,23428083
1421,23437102
1422,23446121
1423,23455140
1424,23464159
1425,23473178
1426,23482197
1427,23491216
1428,23500235
1429,23509254
1430,23518273
1431,23527292
1432,23536311
1433,23545330
1434,23554349
1435,23563368
1436,23572387
1437,23581406
1438,23590425
1439,23599444
1440,23608463
1441,23617482
1442,23626501
1443,23635520
1444,23644539
1445,23653558
1446,23662577
1447,23671596
1448,23680615
1449,23689634
1450,23698653
1451,23707672
1452,23716691
1453,23725710
1454,23734729
1455,23743748
1456,23752767
1457,23761786
1458,23770805
1459,23779824
1460,23788843
1461,23797862
1462,23806881
1463,23815900
1464,23824919
1465,23833938
1466,23842957
1467,23851976
1468,23860995
1469,23870014
1470,23879033
1471,23888052
1472,23897071
1473,23906090
1474,23915109
1475,23924128
1476,23933147
1477,23942166
1478,23951185
1479,23960204
1480,23969223
1481,23978242
1482,23987261
1483,23996280
1484,24005299
1485,24014318
1486,24023337
1487,24032356
1488,24041375
1489,24050394
1490,24059413
1491,24068432
1492,24077451
1493,24086470
1494,24095489
1495,24104508
1496,24113527
1497,24122546
1498,24131565
1499,24140584
1500,24149603
1501,24158622
1502,24167641
1503,24176660
1504,24185679
1505,24194698
1506,24203717
1507,24212736
1508,24221755
1509,24230774
1510,24239793
1511,24248812
1512,24257831
1513,24266850
1514,24275869
1515,24284888
1516,24293907
1517,24302926
1518,24311945
1519,24320964
1520,24329983
1521,24339002
1522,24348021
1523,24357040
1524,24366059
1525,24375078
1526,24384097
1527,24393116
1528,24402135
1529,24411154
1530,24420173
1531,24429192
1532,24438211
1533,24447230
1534,24456249
1535,24465268
1536,24474287
1537,24483306
1538,24492325
1539,24501344
1540,24510363
1541,24519382
1542,24528401
1543,24537420
1544,24546439
1545,24555458
1546,24564477
1547,24573496
1548,24582515
1549,24591534
1550,24600553
1551,24609572
1552,24618591
1553,24627610
1554,24636629
1555,24645648
1556,24654667
1557,24663686
1558,24672705
1559,24681724
1560,24690743
1561,24699762
1562,24708781
1563,24717800
1564,24726819
1565,24735838
1566,24744857
1567,24753876
1568,24762895
1569,24771914
1570,24780933
1571,24789952
1572,24798971
1573,24807990
1574,24817009
1575,24826028
1576,24835047
1577,24844066
1578,24853085
1579,24862104
1580,24871123
1581,24880142
1582,24889161
1583,24898180
1584,24907199
1585,24916218
1586,24925237
1587,24934256
1588,24943275
1589,24952294
1590,24961313
1591,24970332
1592,24979351
1593,24988370
1594,24997389
1595,25006408
1596,25015427
1597,25024446
1598,25033465
1599,25042484
1600,25051503
1601,25060522
1602,25069541
1603,25078560
1604,25087579
1605,25096598
1606,25105617
1607,25114636
1608,25123655
1609,25132674
1610,25141693
1611,25150712
1612,25159731
1613,25168750
1614,25177769
1615,25186788
1616,25195807
1617,25204826
1618,25213845
1619,25222864
1620,25231883
1621,25240902
1622,25249921
1623,25258940
1624,25267959
1625,25276978
1626,25285997
1627,25295016
1628,25304035
1629,25313054
1630,25322073
1631,25331092
1632,25340111
1633,25349130
1634,25358149
1635,25367168
1636,25376187
1637,25385206
1638,25394225
1639,25403244
1640,25412263
1641,25421282
1642,25430301
1643,25439320
1644,25448339
1645,25457358
1646,25466377
1647,25475396
1648,25484415
1649,25493434
1650,25502453
1651,25511472
1652,25520491
1653,25529510
1654,25538529
1655,25547548
1656,25556567
1657,25565586
1658,25574605
1659,25583624
1660,25592643
1661,25601662
1662,25610681
1663,25619700
1664,25628719
1665,25637738
1666,25646757
1667,25655776
1668,25664795
1669,25673814
1670,25682833
1671,25691852
1672,25700871
1673,25709890
1674,25718909
1675,25727928
1676,25736947
1677,25745966
1678,25754985
1679,25764004
1680,25773023
1681,25782042
1682,25791061
1683,25800080
1684,25809099
1685,25818118
1686,25827137
1687,25836156
1688,25845175
1689,25854194
1690,25863213
1691,25872232
1692,25881251
1693,25890270
1694,25899289
1695,25908308
1696,25917327
1697,25926346
1698,25935365
1699,25944384
1700,25953403
1701,25962422
1702,25971441
1703,25980460
1704,25989479
1705,25998498
1706,26007517
1707,26016536
1708,26025555
1709,26034574
1710,26043593
1711,26052612
1712,26061631
1713,26070650
1714,26079669
1715,26088688
1716,26097707
1717,26106726
1718,26115745
1719,26124764
1720,26133783
1721,26142802
1722,26151821
1723,26160840
1724,26169859
1725,26178878
1726,26187897
1727,26196916
1728,26205935
1729,26214954
1730,26223973
1731,26232992
1732,26242011
1733,26251030
1734,26260049
1735,26269068
1736,26278087
1737,26287106
1738,26296125
1739,26305144
1740,26314163
1741,26323182
1742,26332201
1743,26341220
1744,26350239
1745,26359258
1746,26368277
1747,26377296
1748,26386315
1749,26395334
1750,26404353
1751,26413372
1752,26422391
1753,26431410
1754,26440429
1755,26449448
1756,26458467
1757,26467486
1758,26476505
1759,26485524
1760,26494543
1761,26503562
1762,26512581
1763,26521600
1764,26530619
1765,26539638
1766,26548657
1767,26557676
1768,26566695
1769,26575714
1770,26584733
1771,26593752
1772,26602771
1773,26611790
1774,26620809
1775,26629828
1776,26638847
1777,26647866
1778,26656885
1779,26665904
1780,26674923
1781,26683942
1782,26692961
1783,26701980
1784,26710999
1785,26720018
1786,26729037
1787,26738056
1788,26747075
1789,26756094
1790,26765113
1791,26774132
1792,26783151
1793,26792170
1794,26801189
1795,26810208
1796,26819227
1797,26828246
1798,26837265
1799,26846284
1800,26855303
1801,26864322
1802,26873341
1803,26882360
1804,26891379
1805,26900398
1806,26909417
1807,26918436
1808,26927455
1809,26936474
1810,26945493
1811,26954512
1812,26963531
1813,26972550
1814,26981569
1815,26990588
1816,26999607
1817,27008626
1818,27017645
1819,27026664
1820,27035683
1821,27044702
1822,27053721
1823,27062740
1824,27071759
1825,27080778
1826,27089797
1827,27098816
1828,27107835
1829,27116854
1830,27125873
1831,27134892
1832,27143911
1833,27152930
1834,27161949
1835,27170968
1836,27179987
1837,27189006
1838,27198025
1839,27207044
1840,27216063
1841,27225082
1842,27234101
1843,27243120
1844,27252139
1845,27261158
1846,27270177
1847,27279196
1848,27288215
1849,27297234
1850,27306253
1851,27315272
1852,27324291
1853,27333310
1854,27342329
1855,27351348
1856,27360367
1857,27369386
1858,27378405
1859,27387424
1860,27396443
1861,27405462
1862,27414481
1863,27423500
1864,27432519
1865,27441538
1866,27450557
1867,27459576
1868,27468595
1869,27477614
1870,27486633
1871,27495652
1872,27504671
1873,27513690
1874,27522709
1875,27531728
1876,27540747
1877,27549766
1878,27558785
1879,27567804
1880,27576823
1881,27585842
1882,27594861
1883,27603880
1884,27612899
1885,27621918
1886,27630937
1887,27639956
1888,27648975
1889,27657994
1890,27667013
1891,27676032
1892,27685051
1893,27694070
1894,27703089
1895,27712108
1896,27721127
1897,27730146
1898,27739165
1899,27748184
1900,27757203
1901,27766222
1902,27775241
1903,27784260
1904,27793279
1905,27802298
1906,27811317
1907,27820336
1908,27829355
1909,27838374
1910,27847393
1911,27856412
1912,27865431
1913,27874450
1914,27883469
1915,27892488
1916,27901507
1917,27910526
1918,27919545
1919,27928564
1920,27937583
1921,27946602
1922,27955621
1923,27964640
1924,27973659
1925,27982678
1926,27991697
1927,28000716
1928,28009735
1929,28018754
1930,28027773
1931,28036792
1932,28045811
1933,28054830
1934,28063849
1935,28072868
1936,28081887
1937,28090906
1938,28099925
1939,28108944
1940,28117963
1941,28126982
1942,28136001
1943,28145020
1944,28154039
1945,28163058
1946,28172077
1947,28181096
1948,28190115
1949,28199134
1950,28208153
1951,28217172
1952,28226191
1953,28235210
1954,28244229
1955,28253248
1956,28262267
1957,28271286
1958,28280305
1959,28289324
1960,28298343
1961,28307362
1962,28316381
1963,28325400
1964,28334419
1965,28343438
1966,28352457
1967,28361476
1968,28370495
1969,28379514
1970,28388533
1971,28397552
1972,28406571
1973,28415590
1974,28424609
1975,28433628
1976,28442647
1977,28451666
1978,28460685
1979,28469704
1980,28478723
1981,28487742
1982,28496761
1983,28505780
1984,28514799
1985,28523818
1986,28532837
1987,28541856
1988,28550875
1989,28559894
1990,28568913
1991,28577932
1992,28586951
1993,28595970
1994,28604989
1995,28614008
1996,28623027
1997,28632046
1998,28641065
1999,28650084
2000,28659103
2001,28668122
2002,28677141
2003,28686160
2004,28695179
2005,28704198
2006,28713217
2007,28722236
2008,28731255
2009,28740274
2010,28749293
2011,28758312
2012,28767331
2013,28776350
2014,28785369
2015,28794388
2016,28803407
2017,28812426
2018,28821445
2019,28830464
2020,28839483
2021,28848502
2022,28857521
2023,28866540
2024,28875559
2025,28884578
2026,28893597
2027,28902616
2028,28911635
2029,28920654
2030,28929673
2031,28938692
2032,28947711
2033,28956730
2034,28965749
2035,28974768
2036,28983787
2037,28992806
2038,29001825
2039,29010844
2040,29019863
2041,29028882
2042,29037901
2043,29046920
2044,29055939
2045,29064958
2046,29073977
2047,29082996
2048,29092015
2049,29101034
2050,29110053
2051,29119072
2052,29128091
2053,29137110
2054,29146129
2055,29155148
2056,29164167
2057,29173186
2058,29182205
2059,29191224
2060,29200243
2061,29209262
2062,29218281
2063,29227300
2064,29236319
2065,29245338
2066,29254357
2067,29263376
2068,29272395
2069,29281414
2070,29290433
2071,29299452
2072,29308471
2073,29317490
2074,29326509
2075,29335528
2076,29344547
2077,29353566
2078,29362585
2079,29371604
2080,29380623
2081,29389642
2082,29398661
2083,29407680
2084,29416699
2085,29425718
2086,29434737
2087,29443756
2088,29452775
2089,29461794
2090,29470813
2091,29479832
2092,29488851
2093,29497870
2094,29506889
2095,29515908
2096,29524927
2097,29533946
2098,29542965
2099,29551984
2100,29561003
2101,29570022
2102,29579041
2103,29588060
2104,29597079
2105,29606098
2106,29615117
2107,29624136
2108,29633155
2109,29642174
2110,29651193
2111,29660212
2112,29669231
2113,29678250
2114,29687269
2115,29696288
2116,29705307
2117,29714326
2118,29723345
2119,29732364
2120,29741383
2121,29750402
2122,29759421
2123,29768440
2124,29777459
2125,29786478
2126,29795497
2127,29804516
2128,29813535
2129,29822554
2130,29831573
2131,29840592
2132,29849611
2133,29858630
2134,29867649
2135,29876668
2136,29885687
2137,29894706
2138,29903725
2139,29912744
2140,29921763
